# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9 class_accuracy_10 class_accuracy_11 class_accuracy_12 class_accuracy_13 class_accuracy_14 class_accuracy_15 class_accuracy_16 class_accuracy_17 class_accuracy_18 class_accuracy_19 class_accuracy_20 class_accuracy_21 class_accuracy_22 class_accuracy_23 class_accuracy_24 class_accuracy_25 class_accuracy_26 class_accuracy_27 class_accuracy_28 class_accuracy_29 class_accuracy_30 class_accuracy_31 class_accuracy_32 class_accuracy_33 class_accuracy_34 class_accuracy_35 class_accuracy_36 class_accuracy_37 class_accuracy_38 class_accuracy_39 class_accuracy_40 class_accuracy_41 class_accuracy_42 class_accuracy_43 class_accuracy_44 class_accuracy_45 class_accuracy_46 class_accuracy_47 class_accuracy_48 class_accuracy_49 class_accuracy_50 class_accuracy_51 class_accuracy_52 class_accuracy_53 class_accuracy_54 class_accuracy_55 class_accuracy_56 class_accuracy_57 class_accuracy_58 class_accuracy_59 class_accuracy_60 class_accuracy_61 class_accuracy_62 class_accuracy_63 class_accuracy_64 class_accuracy_65 class_accuracy_66 class_accuracy_67 class_accuracy_68 class_accuracy_69 class_accuracy_70 class_accuracy_71 class_accuracy_72 class_accuracy_73 class_accuracy_74 class_accuracy_75 class_accuracy_76 class_accuracy_77 class_accuracy_78 class_accuracy_79 class_accuracy_80 class_accuracy_81 class_accuracy_82 class_accuracy_83 class_accuracy_84 class_accuracy_85 class_accuracy_86 class_accuracy_87 class_accuracy_88 class_accuracy_89 class_accuracy_90 class_accuracy_91 class_accuracy_92 class_accuracy_93 class_accuracy_94 class_accuracy_95 class_accuracy_96 class_accuracy_97 class_accuracy_98 class_accuracy_99
8.300000000000000000e+01 1.378158685227502067e+00 8.575399999999999689e-01 9.570878063337490138e-01 7.579000000000000181e-01 1.000000000000000194e-02 0.000000000000000000e+00 9.100000000000000311e-01 8.399999999999999689e-01 6.199999999999999956e-01 6.400000000000000133e-01 5.899999999999999689e-01 8.199999999999999512e-01 7.800000000000000266e-01 7.800000000000000266e-01 9.200000000000000400e-01 8.000000000000000444e-01 5.699999999999999512e-01 4.600000000000000200e-01 8.299999999999999600e-01 6.899999999999999467e-01 7.099999999999999645e-01 8.399999999999999689e-01 8.000000000000000444e-01 8.199999999999999512e-01 7.199999999999999734e-01 5.999999999999999778e-01 9.000000000000000222e-01 9.399999999999999467e-01 7.600000000000000089e-01 8.499999999999999778e-01 8.499999999999999778e-01 5.999999999999999778e-01 7.500000000000000000e-01 6.800000000000000488e-01 8.299999999999999600e-01 7.700000000000000178e-01 6.700000000000000400e-01 7.099999999999999645e-01 7.099999999999999645e-01 6.099999999999999867e-01 8.499999999999999778e-01 5.699999999999999512e-01 8.699999999999999956e-01 7.700000000000000178e-01 7.199999999999999734e-01 8.900000000000000133e-01 7.299999999999999822e-01 9.100000000000000311e-01 7.800000000000000266e-01 8.599999999999999867e-01 5.899999999999999689e-01 6.600000000000000311e-01 5.799999999999999600e-01 6.899999999999999467e-01 9.599999999999999645e-01 8.699999999999999956e-01 5.699999999999999512e-01 7.800000000000000266e-01 6.999999999999999556e-01 9.300000000000000488e-01 8.800000000000000044e-01 5.100000000000000089e-01 8.599999999999999867e-01 7.900000000000000355e-01 9.499999999999999556e-01 6.600000000000000311e-01 8.900000000000000133e-01 6.899999999999999467e-01 7.600000000000000089e-01 7.199999999999999734e-01 6.099999999999999867e-01 6.600000000000000311e-01 8.199999999999999512e-01 5.600000000000000533e-01 9.499999999999999556e-01 8.499999999999999778e-01 7.299999999999999822e-01 8.399999999999999689e-01 5.200000000000000178e-01 6.600000000000000311e-01 5.999999999999999778e-01 9.499999999999999556e-01 8.900000000000000133e-01 7.500000000000000000e-01 6.700000000000000400e-01 8.499999999999999778e-01 6.899999999999999467e-01 8.100000000000000533e-01 9.200000000000000400e-01 7.399999999999999911e-01 6.999999999999999556e-01 8.399999999999999689e-01 6.999999999999999556e-01 8.499999999999999778e-01 8.599999999999999867e-01 8.900000000000000133e-01 8.399999999999999689e-01 8.299999999999999600e-01 6.800000000000000488e-01 6.400000000000000133e-01 9.200000000000000400e-01 7.700000000000000178e-01 6.800000000000000488e-01 8.199999999999999512e-01 6.300000000000000044e-01 7.099999999999999645e-01
8.400000000000000000e+01 1.366051431962182150e+00 8.610200000000000076e-01 9.558560929168908871e-01 7.549000000000000155e-01 1.000000000000000194e-02 0.000000000000000000e+00 8.900000000000000133e-01 8.399999999999999689e-01 6.199999999999999956e-01 6.400000000000000133e-01 6.500000000000000222e-01 8.100000000000000533e-01 8.000000000000000444e-01 7.600000000000000089e-01 9.200000000000000400e-01 8.100000000000000533e-01 5.600000000000000533e-01 4.799999999999999822e-01 8.000000000000000444e-01 6.999999999999999556e-01 6.899999999999999467e-01 8.199999999999999512e-01 7.900000000000000355e-01 8.499999999999999778e-01 7.099999999999999645e-01 6.099999999999999867e-01 8.900000000000000133e-01 9.399999999999999467e-01 7.800000000000000266e-01 8.399999999999999689e-01 8.599999999999999867e-01 5.799999999999999600e-01 7.399999999999999911e-01 6.199999999999999956e-01 8.299999999999999600e-01 7.399999999999999911e-01 6.899999999999999467e-01 7.299999999999999822e-01 6.700000000000000400e-01 6.300000000000000044e-01 8.499999999999999778e-01 5.300000000000000266e-01 8.499999999999999778e-01 7.700000000000000178e-01 6.999999999999999556e-01 8.699999999999999956e-01 6.800000000000000488e-01 9.100000000000000311e-01 7.500000000000000000e-01 8.599999999999999867e-01 5.699999999999999512e-01 6.700000000000000400e-01 5.899999999999999689e-01 6.899999999999999467e-01 9.499999999999999556e-01 8.699999999999999956e-01 5.799999999999999600e-01 7.600000000000000089e-01 5.999999999999999778e-01 9.000000000000000222e-01 8.900000000000000133e-01 5.300000000000000266e-01 8.599999999999999867e-01 7.800000000000000266e-01 9.399999999999999467e-01 6.500000000000000222e-01 8.800000000000000044e-01 6.800000000000000488e-01 7.399999999999999911e-01 7.099999999999999645e-01 6.600000000000000311e-01 6.400000000000000133e-01 8.299999999999999600e-01 5.899999999999999689e-01 9.300000000000000488e-01 8.299999999999999600e-01 7.199999999999999734e-01 8.299999999999999600e-01 5.300000000000000266e-01 6.500000000000000222e-01 6.300000000000000044e-01 9.499999999999999556e-01 8.900000000000000133e-01 7.399999999999999911e-01 6.800000000000000488e-01 8.199999999999999512e-01 6.600000000000000311e-01 8.199999999999999512e-01 9.200000000000000400e-01 7.700000000000000178e-01 7.099999999999999645e-01 8.499999999999999778e-01 6.899999999999999467e-01 8.599999999999999867e-01 8.599999999999999867e-01 8.800000000000000044e-01 8.499999999999999778e-01 8.599999999999999867e-01 6.899999999999999467e-01 6.800000000000000488e-01 9.200000000000000400e-01 7.700000000000000178e-01 6.999999999999999556e-01 8.199999999999999512e-01 6.400000000000000133e-01 7.199999999999999734e-01
8.500000000000000000e+01 1.365442548435770176e+00 8.590999999999999748e-01 9.458266133888841853e-01 7.577000000000000401e-01 1.000000000000000194e-02 0.000000000000000000e+00 9.000000000000000222e-01 8.599999999999999867e-01 6.199999999999999956e-01 6.199999999999999956e-01 6.899999999999999467e-01 8.299999999999999600e-01 8.100000000000000533e-01 7.600000000000000089e-01 9.399999999999999467e-01 8.100000000000000533e-01 5.500000000000000444e-01 4.899999999999999911e-01 7.900000000000000355e-01 7.099999999999999645e-01 7.199999999999999734e-01 8.599999999999999867e-01 7.800000000000000266e-01 8.699999999999999956e-01 6.700000000000000400e-01 5.999999999999999778e-01 9.100000000000000311e-01 9.300000000000000488e-01 7.900000000000000355e-01 8.499999999999999778e-01 8.599999999999999867e-01 6.199999999999999956e-01 7.500000000000000000e-01 6.300000000000000044e-01 8.399999999999999689e-01 7.800000000000000266e-01 6.999999999999999556e-01 6.700000000000000400e-01 6.899999999999999467e-01 6.500000000000000222e-01 8.599999999999999867e-01 5.899999999999999689e-01 8.499999999999999778e-01 7.600000000000000089e-01 7.199999999999999734e-01 8.699999999999999956e-01 7.099999999999999645e-01 9.200000000000000400e-01 7.600000000000000089e-01 8.599999999999999867e-01 5.999999999999999778e-01 6.600000000000000311e-01 5.400000000000000355e-01 6.700000000000000400e-01 9.599999999999999645e-01 8.499999999999999778e-01 6.199999999999999956e-01 7.700000000000000178e-01 6.300000000000000044e-01 9.200000000000000400e-01 8.599999999999999867e-01 5.799999999999999600e-01 8.699999999999999956e-01 7.900000000000000355e-01 9.300000000000000488e-01 6.800000000000000488e-01 8.699999999999999956e-01 6.600000000000000311e-01 7.700000000000000178e-01 7.199999999999999734e-01 6.400000000000000133e-01 6.300000000000000044e-01 8.199999999999999512e-01 5.899999999999999689e-01 9.599999999999999645e-01 8.299999999999999600e-01 7.299999999999999822e-01 8.299999999999999600e-01 5.100000000000000089e-01 6.400000000000000133e-01 5.799999999999999600e-01 9.499999999999999556e-01 8.900000000000000133e-01 7.500000000000000000e-01 6.400000000000000133e-01 8.399999999999999689e-01 6.500000000000000222e-01 8.100000000000000533e-01 9.200000000000000400e-01 7.299999999999999822e-01 6.700000000000000400e-01 8.800000000000000044e-01 7.299999999999999822e-01 8.499999999999999778e-01 8.100000000000000533e-01 9.000000000000000222e-01 8.599999999999999867e-01 8.399999999999999689e-01 6.700000000000000400e-01 6.700000000000000400e-01 9.200000000000000400e-01 7.600000000000000089e-01 6.999999999999999556e-01 8.199999999999999512e-01 6.300000000000000044e-01 7.199999999999999734e-01
8.600000000000000000e+01 1.356172656944296895e+00 8.643999999999999462e-01 9.593052810754257864e-01 7.592999999999999750e-01 1.000000000000000194e-02 0.000000000000000000e+00 9.000000000000000222e-01 8.299999999999999600e-01 6.300000000000000044e-01 6.400000000000000133e-01 5.899999999999999689e-01 8.199999999999999512e-01 8.100000000000000533e-01 7.700000000000000178e-01 9.200000000000000400e-01 8.100000000000000533e-01 5.600000000000000533e-01 4.799999999999999822e-01 7.800000000000000266e-01 7.099999999999999645e-01 6.899999999999999467e-01 8.199999999999999512e-01 7.800000000000000266e-01 8.100000000000000533e-01 7.500000000000000000e-01 6.300000000000000044e-01 9.100000000000000311e-01 9.300000000000000488e-01 7.800000000000000266e-01 8.499999999999999778e-01 8.599999999999999867e-01 5.899999999999999689e-01 7.199999999999999734e-01 6.300000000000000044e-01 8.499999999999999778e-01 7.700000000000000178e-01 7.199999999999999734e-01 7.399999999999999911e-01 6.999999999999999556e-01 6.099999999999999867e-01 8.599999999999999867e-01 5.699999999999999512e-01 8.900000000000000133e-01 7.700000000000000178e-01 6.999999999999999556e-01 9.000000000000000222e-01 7.299999999999999822e-01 9.200000000000000400e-01 7.800000000000000266e-01 8.699999999999999956e-01 6.199999999999999956e-01 6.500000000000000222e-01 5.899999999999999689e-01 6.899999999999999467e-01 9.599999999999999645e-01 8.699999999999999956e-01 5.899999999999999689e-01 7.800000000000000266e-01 6.999999999999999556e-01 9.000000000000000222e-01 8.699999999999999956e-01 5.000000000000000000e-01 9.000000000000000222e-01 8.000000000000000444e-01 9.499999999999999556e-01 7.199999999999999734e-01 8.800000000000000044e-01 6.899999999999999467e-01 7.500000000000000000e-01 7.099999999999999645e-01 5.999999999999999778e-01 6.600000000000000311e-01 8.199999999999999512e-01 5.999999999999999778e-01 9.399999999999999467e-01 8.299999999999999600e-01 7.299999999999999822e-01 8.399999999999999689e-01 5.300000000000000266e-01 6.400000000000000133e-01 5.999999999999999778e-01 9.399999999999999467e-01 9.000000000000000222e-01 7.299999999999999822e-01 6.300000000000000044e-01 8.299999999999999600e-01 6.800000000000000488e-01 7.700000000000000178e-01 9.399999999999999467e-01 7.600000000000000089e-01 7.199999999999999734e-01 8.599999999999999867e-01 7.199999999999999734e-01 8.599999999999999867e-01 8.499999999999999778e-01 8.800000000000000044e-01 8.299999999999999600e-01 8.199999999999999512e-01 6.999999999999999556e-01 6.700000000000000400e-01 9.200000000000000400e-01 7.600000000000000089e-01 6.600000000000000311e-01 8.199999999999999512e-01 6.400000000000000133e-01 7.500000000000000000e-01
8.700000000000000000e+01 1.363918273744869847e+00 8.601799999999999446e-01 9.586180359982072741e-01 7.574999999999999512e-01 1.000000000000000194e-02 0.000000000000000000e+00 9.200000000000000400e-01 8.499999999999999778e-01 5.999999999999999778e-01 6.199999999999999956e-01 6.400000000000000133e-01 8.199999999999999512e-01 8.299999999999999600e-01 7.700000000000000178e-01 9.200000000000000400e-01 8.100000000000000533e-01 5.600000000000000533e-01 4.899999999999999911e-01 8.000000000000000444e-01 6.999999999999999556e-01 6.999999999999999556e-01 7.900000000000000355e-01 7.900000000000000355e-01 8.499999999999999778e-01 7.199999999999999734e-01 5.999999999999999778e-01 9.100000000000000311e-01 9.399999999999999467e-01 7.800000000000000266e-01 8.499999999999999778e-01 8.599999999999999867e-01 6.099999999999999867e-01 7.600000000000000089e-01 6.600000000000000311e-01 8.399999999999999689e-01 7.700000000000000178e-01 6.999999999999999556e-01 7.199999999999999734e-01 6.700000000000000400e-01 5.999999999999999778e-01 8.599999999999999867e-01 5.699999999999999512e-01 8.499999999999999778e-01 7.600000000000000089e-01 7.399999999999999911e-01 8.900000000000000133e-01 7.199999999999999734e-01 9.200000000000000400e-01 7.700000000000000178e-01 8.599999999999999867e-01 5.899999999999999689e-01 6.500000000000000222e-01 5.899999999999999689e-01 7.099999999999999645e-01 9.599999999999999645e-01 8.699999999999999956e-01 5.799999999999999600e-01 7.800000000000000266e-01 5.899999999999999689e-01 9.200000000000000400e-01 8.900000000000000133e-01 5.400000000000000355e-01 8.599999999999999867e-01 7.900000000000000355e-01 9.499999999999999556e-01 7.199999999999999734e-01 8.900000000000000133e-01 6.600000000000000311e-01 7.500000000000000000e-01 7.399999999999999911e-01 5.999999999999999778e-01 5.899999999999999689e-01 8.199999999999999512e-01 5.600000000000000533e-01 9.399999999999999467e-01 8.299999999999999600e-01 7.500000000000000000e-01 8.399999999999999689e-01 5.300000000000000266e-01 6.600000000000000311e-01 5.999999999999999778e-01 9.499999999999999556e-01 9.000000000000000222e-01 7.299999999999999822e-01 6.300000000000000044e-01 8.100000000000000533e-01 6.899999999999999467e-01 8.000000000000000444e-01 9.300000000000000488e-01 7.399999999999999911e-01 7.299999999999999822e-01 8.599999999999999867e-01 7.199999999999999734e-01 8.499999999999999778e-01 8.299999999999999600e-01 8.800000000000000044e-01 8.399999999999999689e-01 8.199999999999999512e-01 6.600000000000000311e-01 6.899999999999999467e-01 9.100000000000000311e-01 7.600000000000000089e-01 6.899999999999999467e-01 8.199999999999999512e-01 5.999999999999999778e-01 7.700000000000000178e-01
8.800000000000000000e+01 1.353400284368413642e+00 8.632199999999999873e-01 9.622082419860096270e-01 7.571999999999999842e-01 1.000000000000000194e-02 0.000000000000000000e+00 8.900000000000000133e-01 8.499999999999999778e-01 5.699999999999999512e-01 6.199999999999999956e-01 6.600000000000000311e-01 8.199999999999999512e-01 8.299999999999999600e-01 7.600000000000000089e-01 9.300000000000000488e-01 7.900000000000000355e-01 5.300000000000000266e-01 4.600000000000000200e-01 8.299999999999999600e-01 7.399999999999999911e-01 6.999999999999999556e-01 8.199999999999999512e-01 7.600000000000000089e-01 8.399999999999999689e-01 7.399999999999999911e-01 6.099999999999999867e-01 8.900000000000000133e-01 9.300000000000000488e-01 7.800000000000000266e-01 8.499999999999999778e-01 8.599999999999999867e-01 5.899999999999999689e-01 7.099999999999999645e-01 6.999999999999999556e-01 8.399999999999999689e-01 7.800000000000000266e-01 6.700000000000000400e-01 7.500000000000000000e-01 6.800000000000000488e-01 6.099999999999999867e-01 8.499999999999999778e-01 5.699999999999999512e-01 8.599999999999999867e-01 7.800000000000000266e-01 6.800000000000000488e-01 8.900000000000000133e-01 7.399999999999999911e-01 9.200000000000000400e-01 7.500000000000000000e-01 8.599999999999999867e-01 5.999999999999999778e-01 6.500000000000000222e-01 5.600000000000000533e-01 6.999999999999999556e-01 9.599999999999999645e-01 8.699999999999999956e-01 5.799999999999999600e-01 7.600000000000000089e-01 6.300000000000000044e-01 9.300000000000000488e-01 8.599999999999999867e-01 5.699999999999999512e-01 9.000000000000000222e-01 7.900000000000000355e-01 9.200000000000000400e-01 6.999999999999999556e-01 8.599999999999999867e-01 6.500000000000000222e-01 7.500000000000000000e-01 7.299999999999999822e-01 5.899999999999999689e-01 5.999999999999999778e-01 8.299999999999999600e-01 5.899999999999999689e-01 9.599999999999999645e-01 8.299999999999999600e-01 7.099999999999999645e-01 8.599999999999999867e-01 5.200000000000000178e-01 6.700000000000000400e-01 6.199999999999999956e-01 9.499999999999999556e-01 9.000000000000000222e-01 7.199999999999999734e-01 6.400000000000000133e-01 8.100000000000000533e-01 6.600000000000000311e-01 7.800000000000000266e-01 9.200000000000000400e-01 7.800000000000000266e-01 6.899999999999999467e-01 9.100000000000000311e-01 6.999999999999999556e-01 8.699999999999999956e-01 8.699999999999999956e-01 9.000000000000000222e-01 8.499999999999999778e-01 8.299999999999999600e-01 6.700000000000000400e-01 6.700000000000000400e-01 9.300000000000000488e-01 7.800000000000000266e-01 6.800000000000000488e-01 8.199999999999999512e-01 6.199999999999999956e-01 7.299999999999999822e-01
8.900000000000000000e+01 1.355742671553781920e+00 8.638599999999999612e-01 9.480453157386841134e-01 7.592999999999999750e-01 1.000000000000000194e-02 0.000000000000000000e+00 9.000000000000000222e-01 8.499999999999999778e-01 6.099999999999999867e-01 6.400000000000000133e-01 6.199999999999999956e-01 8.399999999999999689e-01 8.299999999999999600e-01 7.600000000000000089e-01 9.399999999999999467e-01 8.100000000000000533e-01 5.699999999999999512e-01 5.100000000000000089e-01 8.199999999999999512e-01 6.500000000000000222e-01 6.899999999999999467e-01 8.299999999999999600e-01 8.000000000000000444e-01 8.299999999999999600e-01 7.500000000000000000e-01 6.199999999999999956e-01 8.900000000000000133e-01 9.300000000000000488e-01 7.900000000000000355e-01 8.599999999999999867e-01 8.599999999999999867e-01 6.099999999999999867e-01 7.500000000000000000e-01 6.400000000000000133e-01 8.399999999999999689e-01 7.700000000000000178e-01 6.899999999999999467e-01 7.299999999999999822e-01 6.800000000000000488e-01 6.400000000000000133e-01 8.599999999999999867e-01 5.300000000000000266e-01 8.599999999999999867e-01 7.900000000000000355e-01 7.099999999999999645e-01 9.000000000000000222e-01 7.299999999999999822e-01 9.200000000000000400e-01 7.399999999999999911e-01 8.599999999999999867e-01 5.999999999999999778e-01 6.800000000000000488e-01 5.899999999999999689e-01 6.500000000000000222e-01 9.499999999999999556e-01 8.599999999999999867e-01 6.199999999999999956e-01 7.700000000000000178e-01 6.199999999999999956e-01 9.200000000000000400e-01 8.800000000000000044e-01 6.099999999999999867e-01 9.000000000000000222e-01 7.900000000000000355e-01 9.499999999999999556e-01 6.899999999999999467e-01 8.599999999999999867e-01 6.700000000000000400e-01 7.199999999999999734e-01 6.999999999999999556e-01 6.099999999999999867e-01 6.500000000000000222e-01 8.399999999999999689e-01 5.899999999999999689e-01 9.300000000000000488e-01 8.299999999999999600e-01 7.199999999999999734e-01 8.299999999999999600e-01 5.200000000000000178e-01 6.300000000000000044e-01 5.999999999999999778e-01 9.399999999999999467e-01 8.800000000000000044e-01 7.199999999999999734e-01 6.400000000000000133e-01 8.499999999999999778e-01 6.500000000000000222e-01 8.199999999999999512e-01 9.200000000000000400e-01 7.700000000000000178e-01 6.999999999999999556e-01 8.699999999999999956e-01 7.199999999999999734e-01 8.499999999999999778e-01 8.299999999999999600e-01 8.900000000000000133e-01 8.399999999999999689e-01 8.299999999999999600e-01 7.099999999999999645e-01 6.800000000000000488e-01 9.200000000000000400e-01 7.600000000000000089e-01 7.299999999999999822e-01 8.199999999999999512e-01 6.199999999999999956e-01 7.399999999999999911e-01
9.000000000000000000e+01 1.355312353361133315e+00 8.637399999999999523e-01 9.558570444012601808e-01 7.598000000000000309e-01 1.000000000000000194e-02 0.000000000000000000e+00 8.699999999999999956e-01 8.599999999999999867e-01 6.099999999999999867e-01 6.300000000000000044e-01 6.400000000000000133e-01 8.299999999999999600e-01 8.199999999999999512e-01 7.800000000000000266e-01 9.100000000000000311e-01 8.399999999999999689e-01 5.400000000000000355e-01 4.799999999999999822e-01 7.900000000000000355e-01 7.399999999999999911e-01 6.899999999999999467e-01 8.199999999999999512e-01 7.500000000000000000e-01 8.699999999999999956e-01 7.399999999999999911e-01 6.500000000000000222e-01 9.000000000000000222e-01 9.200000000000000400e-01 7.900000000000000355e-01 8.599999999999999867e-01 8.699999999999999956e-01 6.400000000000000133e-01 7.800000000000000266e-01 6.099999999999999867e-01 8.399999999999999689e-01 7.800000000000000266e-01 6.800000000000000488e-01 6.899999999999999467e-01 6.899999999999999467e-01 6.199999999999999956e-01 8.499999999999999778e-01 5.200000000000000178e-01 8.699999999999999956e-01 7.600000000000000089e-01 7.299999999999999822e-01 8.900000000000000133e-01 7.299999999999999822e-01 9.100000000000000311e-01 7.600000000000000089e-01 8.699999999999999956e-01 6.099999999999999867e-01 6.300000000000000044e-01 6.099999999999999867e-01 6.800000000000000488e-01 9.499999999999999556e-01 8.599999999999999867e-01 6.099999999999999867e-01 7.700000000000000178e-01 6.999999999999999556e-01 9.300000000000000488e-01 8.800000000000000044e-01 5.999999999999999778e-01 8.900000000000000133e-01 7.800000000000000266e-01 9.499999999999999556e-01 6.400000000000000133e-01 8.699999999999999956e-01 6.600000000000000311e-01 7.399999999999999911e-01 6.800000000000000488e-01 6.199999999999999956e-01 6.300000000000000044e-01 8.299999999999999600e-01 5.899999999999999689e-01 9.399999999999999467e-01 8.199999999999999512e-01 7.399999999999999911e-01 8.399999999999999689e-01 5.200000000000000178e-01 6.500000000000000222e-01 6.099999999999999867e-01 9.499999999999999556e-01 9.000000000000000222e-01 7.199999999999999734e-01 6.500000000000000222e-01 8.599999999999999867e-01 6.500000000000000222e-01 7.900000000000000355e-01 9.200000000000000400e-01 7.700000000000000178e-01 7.199999999999999734e-01 8.699999999999999956e-01 7.399999999999999911e-01 8.800000000000000044e-01 8.299999999999999600e-01 8.900000000000000133e-01 8.399999999999999689e-01 8.199999999999999512e-01 6.899999999999999467e-01 6.600000000000000311e-01 9.200000000000000400e-01 7.700000000000000178e-01 6.999999999999999556e-01 8.100000000000000533e-01 6.300000000000000044e-01 7.500000000000000000e-01
9.100000000000000000e+01 1.346372026513954490e+00 8.656599999999999850e-01 9.646574377823180502e-01 7.576000000000000512e-01 1.000000000000000194e-02 0.000000000000000000e+00 8.800000000000000044e-01 8.299999999999999600e-01 5.899999999999999689e-01 6.199999999999999956e-01 6.099999999999999867e-01 8.299999999999999600e-01 8.199999999999999512e-01 7.700000000000000178e-01 9.000000000000000222e-01 8.299999999999999600e-01 5.300000000000000266e-01 4.600000000000000200e-01 8.199999999999999512e-01 6.400000000000000133e-01 6.800000000000000488e-01 8.299999999999999600e-01 7.500000000000000000e-01 8.599999999999999867e-01 7.399999999999999911e-01 5.999999999999999778e-01 9.200000000000000400e-01 9.399999999999999467e-01 7.600000000000000089e-01 8.399999999999999689e-01 8.599999999999999867e-01 6.400000000000000133e-01 7.600000000000000089e-01 5.600000000000000533e-01 8.399999999999999689e-01 7.700000000000000178e-01 7.199999999999999734e-01 7.500000000000000000e-01 6.899999999999999467e-01 5.899999999999999689e-01 8.499999999999999778e-01 6.099999999999999867e-01 8.800000000000000044e-01 7.700000000000000178e-01 7.099999999999999645e-01 9.000000000000000222e-01 7.199999999999999734e-01 9.200000000000000400e-01 7.800000000000000266e-01 8.800000000000000044e-01 5.999999999999999778e-01 6.600000000000000311e-01 5.699999999999999512e-01 6.899999999999999467e-01 9.499999999999999556e-01 8.699999999999999956e-01 6.199999999999999956e-01 7.900000000000000355e-01 6.400000000000000133e-01 8.900000000000000133e-01 8.699999999999999956e-01 5.200000000000000178e-01 9.100000000000000311e-01 7.900000000000000355e-01 9.499999999999999556e-01 6.999999999999999556e-01 8.800000000000000044e-01 6.999999999999999556e-01 7.500000000000000000e-01 7.199999999999999734e-01 6.199999999999999956e-01 6.300000000000000044e-01 8.199999999999999512e-01 5.799999999999999600e-01 9.399999999999999467e-01 8.199999999999999512e-01 7.600000000000000089e-01 8.499999999999999778e-01 5.400000000000000355e-01 6.600000000000000311e-01 6.099999999999999867e-01 9.499999999999999556e-01 8.800000000000000044e-01 7.099999999999999645e-01 6.899999999999999467e-01 8.599999999999999867e-01 6.400000000000000133e-01 8.000000000000000444e-01 9.100000000000000311e-01 8.000000000000000444e-01 7.099999999999999645e-01 8.800000000000000044e-01 7.299999999999999822e-01 8.599999999999999867e-01 8.199999999999999512e-01 9.000000000000000222e-01 8.000000000000000444e-01 8.199999999999999512e-01 6.600000000000000311e-01 6.600000000000000311e-01 9.000000000000000222e-01 8.000000000000000444e-01 6.899999999999999467e-01 8.100000000000000533e-01 6.300000000000000044e-01 6.999999999999999556e-01
9.200000000000000000e+01 1.349855937831156316e+00 8.631799999999999473e-01 9.547858489588045838e-01 7.594999999999999529e-01 1.000000000000000194e-02 0.000000000000000000e+00 9.000000000000000222e-01 8.699999999999999956e-01 5.999999999999999778e-01 6.400000000000000133e-01 6.300000000000000044e-01 8.100000000000000533e-01 8.299999999999999600e-01 7.700000000000000178e-01 9.200000000000000400e-01 8.199999999999999512e-01 5.799999999999999600e-01 4.799999999999999822e-01 7.800000000000000266e-01 6.999999999999999556e-01 6.899999999999999467e-01 7.900000000000000355e-01 7.700000000000000178e-01 8.599999999999999867e-01 7.099999999999999645e-01 6.199999999999999956e-01 9.100000000000000311e-01 9.300000000000000488e-01 7.800000000000000266e-01 8.399999999999999689e-01 8.599999999999999867e-01 6.400000000000000133e-01 7.299999999999999822e-01 6.600000000000000311e-01 8.399999999999999689e-01 7.299999999999999822e-01 7.199999999999999734e-01 7.700000000000000178e-01 6.899999999999999467e-01 6.400000000000000133e-01 8.499999999999999778e-01 5.899999999999999689e-01 8.599999999999999867e-01 8.100000000000000533e-01 7.299999999999999822e-01 9.000000000000000222e-01 7.199999999999999734e-01 9.100000000000000311e-01 7.700000000000000178e-01 8.599999999999999867e-01 5.500000000000000444e-01 6.600000000000000311e-01 5.600000000000000533e-01 6.400000000000000133e-01 9.599999999999999645e-01 8.599999999999999867e-01 5.899999999999999689e-01 8.000000000000000444e-01 6.800000000000000488e-01 9.100000000000000311e-01 8.699999999999999956e-01 5.500000000000000444e-01 8.900000000000000133e-01 7.900000000000000355e-01 9.300000000000000488e-01 6.899999999999999467e-01 8.800000000000000044e-01 6.500000000000000222e-01 7.399999999999999911e-01 7.099999999999999645e-01 6.099999999999999867e-01 6.199999999999999956e-01 8.299999999999999600e-01 5.699999999999999512e-01 9.499999999999999556e-01 8.399999999999999689e-01 7.199999999999999734e-01 8.399999999999999689e-01 5.500000000000000444e-01 6.700000000000000400e-01 6.500000000000000222e-01 9.300000000000000488e-01 9.100000000000000311e-01 7.299999999999999822e-01 6.700000000000000400e-01 8.399999999999999689e-01 6.500000000000000222e-01 8.199999999999999512e-01 9.200000000000000400e-01 7.600000000000000089e-01 7.099999999999999645e-01 8.900000000000000133e-01 7.299999999999999822e-01 8.499999999999999778e-01 8.100000000000000533e-01 9.100000000000000311e-01 7.900000000000000355e-01 8.299999999999999600e-01 6.800000000000000488e-01 6.800000000000000488e-01 9.300000000000000488e-01 7.600000000000000089e-01 7.399999999999999911e-01 8.199999999999999512e-01 5.999999999999999778e-01 7.199999999999999734e-01
